25,1194,78,486,137,589
36,1194,217,469,253,559
11,1194,0,293,180,435
39,1195,363,100,403,153
38,1195,479,116,512,179
36,1195,214,459,256,543
25,1195,78,486,136,589
11,1195,0,292,180,436
39,1196,363,101,403,153
38,1196,479,118,512,177
36,1196,215,460,256,540
25,1196,77,485,134,589
11,1196,0,292,180,436
39,1197,363,101,403,153
38,1197,480,119,512,176
36,1197,216,459,259,541
25,1197,77,485,132,590
11,1197,0,292,179,436
38,1198,480,120,512,175
25,1198,86,462,128,537
36,1198,216,458,260,540
11,1198,0,292,179,436
38,1199,480,121,513,175
25,1199,86,463,128,536
11,1199,0,293,178,435
38,1200,480,121,514,176
25,1200,85,462,128,537
11,1200,0,294,178,434
38,1201,480,121,515,176
25,1201,83,462,127,539
11,1201,0,294,178,434
43,1202,480,121,516,175
25,1202,82,460,128,542
11,1202,0,294,177,434
43,1203,480,122,516,175
25,1203,75,481,128,590
11,1203,0,294,177,434
43,1204,480,123,517,176
25,1204,75,482,128,590
11,1204,0,293,177,434
43,1205,481,123,517,177
25,1205,71,488,120,582
11,1205,0,293,177,434
43,1206,481,122,517,177
25,1206,70,493,119,583
11,1206,0,293,176,434
43,1207,481,122,517,177
25,1207,69,495,117,587
11,1207,0,294,177,434
43,1208,482,122,518,176
25,1208,68,497,116,591
11,1208,0,294,177,434
43,1209,482,122,518,175
44,1209,247,445,281,517
25,1209,67,499,116,592
11,1209,0,294,177,433
43,1210,484,122,518,175
44,1210,248,444,284,516
25,1210,65,499,117,594
11,1210,0,293,177,434
43,1211,485,122,519,175
44,1211,251,442,287,517
25,1211,60,498,117,592
11,1211,0,293,177,434
43,1212,486,121,520,175
44,1212,255,439,291,516
25,1212,54,523,121,609
11,1212,0,293,177,434
43,1213,486,121,520,175
25,1213,53,495,114,590
11,1213,0,293,176,434
25,1214,52,525,121,610
11,1214,0,292,176,435
25,1215,49,529,122,609
11,1215,0,292,176,435
11,1216,0,292,176,435
25,1217,48,492,109,582
11,1217,0,292,176,436
25,1218,47,492,108,585
11,1218,0,292,177,436
46,1219,492,120,526,181
25,1219,46,492,106,586
11,1219,0,292,177,436
46,1220,493,121,526,181
25,1220,46,492,104,586
11,1220,0,292,177,436
46,1221,494,122,527,180
25,1221,46,492,102,587
11,1221,0,291,176,436
46,1222,496,122,528,180
25,1222,41,528,109,610
11,1222,0,291,176,436
46,1223,497,123,530,180
25,1223,40,526,106,612
11,1223,0,291,176,437
46,1224,498,123,531,181
11,1224,0,363,21,468
25,1224,41,528,105,614
46,1225,498,122,532,181
11,1225,0,362,22,468
25,1225,41,528,105,617
46,1226,500,122,534,181
11,1226,0,362,22,468
25,1226,49,500,96,589
46,1227,503,122,536,182
11,1227,0,362,22,468
25,1227,38,528,103,619
46,1228,505,123,538,184
11,1228,0,363,22,467
25,1228,47,503,92,589
46,1229,506,124,539,185
11,1229,0,364,22,466
48,1229,140,466,178,525
25,1229,45,504,89,588
46,1230,505,124,539,185
11,1230,0,365,22,466
25,1230,43,505,87,587
46,1231,505,124,538,184
11,1231,0,365,22,465
25,1231,40,506,86,587
46,1232,504,123,538,184
11,1232,0,365,22,465
25,1232,37,506,85,587
46,1233,505,123,539,186
11,1233,0,367,22,464
25,1233,37,507,83,586
46,1234,507,123,541,187
11,1234,0,368,21,463
25,1234,36,509,82,585
46,1235,509,123,542,188
11,1235,0,369,21,462
25,1235,37,510,80,584
46,1236,510,123,542,188
11,1236,0,369,21,463
25,1236,36,511,80,584
46,1237,511,123,543,188
11,1237,0,369,22,464
25,1237,35,511,80,585
46,1238,511,124,543,188
11,1238,0,368,22,465
25,1238,33,511,81,586
46,1239,511,124,544,189
11,1239,0,368,22,465
25,1239,32,510,80,587
46,1240,511,124,544,189
11,1240,0,367,22,465
25,1240,31,528,92,627
46,1241,512,124,545,190
11,1241,0,367,22,466
25,1241,30,532,93,630
46,1242,513,124,546,190
11,1242,0,366,22,466
25,1242,29,537,94,631
46,1243,514,124,547,191
11,1243,0,365,23,467
25,1243,28,545,92,631
46,1244,514,124,548,191
11,1244,0,364,23,468
25,1244,26,546,92,628
46,1245,513,123,548,190
11,1245,0,363,23,469
50,1245,10,488,52,574
25,1245,25,577,96,650
46,1246,513,135,546,199
50,1246,8,485,53,577
25,1246,24,579,98,650
46,1247,514,136,546,198
50,1247,8,483,54,579
25,1247,19,548,101,624
46,1248,534,141,561,192
50,1248,8,484,55,581
46,1249,535,141,562,192
50,1249,8,486,55,582
25,1249,101,486,161,573
46,1250,535,141,562,192
50,1250,8,487,54,585
25,1250,100,486,160,573
46,1251,535,140,562,191
50,1251,6,487,54,588
25,1251,99,488,159,573
51,1251,2,291,178,438
46,1252,536,140,562,192
50,1252,4,483,51,591
25,1252,98,487,159,574
51,1252,3,290,178,439
46,1253,536,140,563,192
50,1253,2,480,49,593
25,1253,99,489,159,576
51,1253,4,289,178,440
46,1254,536,140,564,193
50,1254,0,480,48,596
25,1254,101,490,158,576
51,1254,4,289,179,440
53,1255,388,142,426,212
46,1255,536,139,566,194
50,1255,0,484,50,596
25,1255,101,491,156,574
51,1255,4,290,180,440
53,1256,387,142,426,212
46,1256,536,139,566,194
25,1256,101,492,156,574
54,1256,6,527,60,609
51,1256,4,291,182,440
53,1257,387,141,426,212
46,1257,536,139,567,195
25,1257,101,492,156,573
54,1257,4,526,58,608
51,1257,9,300,196,428
53,1258,387,141,426,212
46,1258,536,139,567,195
55,1258,0,362,22,472
25,1258,100,493,155,573
54,1258,1,527,56,609
51,1258,10,300,197,429
53,1259,387,142,426,213
46,1259,536,139,568,195
55,1259,0,363,22,472
25,1259,99,494,154,573
54,1259,2,528,55,610
51,1259,12,301,197,430
53,1260,387,141,426,213
46,1260,536,138,568,196
55,1260,0,363,22,472
25,1260,98,495,153,574
54,1260,3,530,54,611
56,1260,865,685,946,717
51,1260,14,301,197,431
53,1261,387,141,426,213
46,1261,536,138,569,197
55,1261,0,364,22,471
25,1261,98,496,152,575
54,1261,5,531,53,612
56,1261,866,684,945,718
51,1261,16,301,197,432
53,1262,386,140,426,213
46,1262,537,138,570,197
55,1262,0,364,22,471
25,1262,97,499,152,577
54,1262,5,532,52,611
56,1262,868,684,944,718
51,1262,17,301,197,433
53,1263,386,140,426,213
46,1263,538,138,572,198
55,1263,0,365,21,470
57,1263,98,500,152,576
54,1263,7,535,51,610
56,1263,868,683,944,718
51,1263,18,302,198,434
53,1264,386,140,426,212
46,1264,541,138,573,197
55,1264,0,366,21,469
57,1264,99,502,152,575
54,1264,8,535,49,610
56,1264,868,682,946,719
51,1264,20,302,199,436
53,1265,386,140,426,212
46,1265,544,138,575,196
55,1265,0,367,21,469
57,1265,99,503,151,575
54,1265,8,535,48,610
56,1265,868,680,947,719
51,1265,22,303,200,438
53,1266,363,100,403,152
58,1266,386,140,426,212
46,1266,547,140,576,194
57,1266,98,502,151,577
54,1266,7,534,47,609
56,1266,868,678,947,719
51,1266,25,304,202,440
53,1267,363,99,403,152
58,1267,386,139,427,212
46,1267,549,141,577,192
59,1267,385,274,418,337
57,1267,97,503,152,579
54,1267,6,536,47,608
56,1267,869,676,945,718
51,1267,28,306,204,442
53,1268,364,99,403,152
58,1268,386,139,426,211
46,1268,552,141,578,192
59,1268,387,272,420,336
57,1268,96,503,152,582
54,1268,6,538,46,608
56,1268,871,673,944,717
51,1268,31,306,207,444
53,1269,363,99,403,152
58,1269,386,139,426,211
46,1269,553,141,580,193
59,1269,388,271,422,333
57,1269,96,504,151,584
54,1269,4,538,45,609
56,1269,872,670,942,717
51,1269,34,306,210,446
53,1270,363,99,403,152
58,1270,385,139,426,211
46,1270,554,141,583,196
59,1270,391,270,425,331
60,1270,95,505,150,586
54,1270,3,539,43,612
51,1270,38,307,214,449
53,1271,363,99,403,152
58,1271,385,138,426,212
46,1271,556,141,585,198
59,1271,394,270,427,329
60,1271,94,504,150,588
54,1271,1,540,42,616
56,1271,871,667,942,718
51,1271,42,309,217,452
53,1272,363,99,403,151
58,1272,385,139,426,212
46,1272,558,142,587,199
59,1272,397,268,429,325
60,1272,93,503,150,589
54,1272,0,540,43,619
56,1272,872,665,941,717
51,1272,46,312,221,454
58,1273,386,139,425,213
46,1273,559,142,588,198
59,1273,401,265,430,319
60,1273,91,501,151,590
54,1273,0,539,44,622
56,1273,875,662,941,716
51,1273,50,315,224,456
58,1274,386,139,425,214
46,1274,561,142,589,197
59,1274,404,260,432,314
60,1274,90,502,151,591
54,1274,0,537,45,623
56,1274,879,658,938,714
51,1274,53,319,226,457
58,1275,386,139,425,214
46,1275,562,143,589,197
54,1275,0,536,46,624
56,1275,880,656,937,712
51,1275,56,321,228,458
58,1276,386,139,425,214
46,1276,562,143,589,196
61,1276,0,460,40,594
51,1276,71,329,230,459
58,1277,386,139,425,213
46,1277,562,144,589,196
59,1277,412,252,439,308
61,1277,0,461,40,593
51,1277,71,331,233,461
58,1278,364,99,403,152
53,1278,386,138,425,213
46,1278,562,145,590,196
59,1278,414,250,441,306
61,1278,0,463,41,593
51,1278,72,332,237,463
58,1279,364,99,403,152
53,1279,386,137,425,213
46,1279,562,145,591,197
59,1279,415,247,444,306
61,1279,0,465,40,592
56,1279,881,649,939,710
51,1279,74,332,241,464
58,1280,364,99,403,153
53,1280,386,137,425,213
46,1280,563,146,592,198
59,1280,417,245,445,304
61,1280,0,466,38,589
56,1280,880,646,939,710
51,1280,77,332,245,467
58,1281,364,99,403,153
53,1281,386,137,425,214
46,1281,564,146,592,198
59,1281,418,241,447,303
56,1281,880,643,937,708
51,1281,82,332,251,471
58,1282,364,99,403,153
53,1282,386,137,425,214
46,1282,566,146,593,198
56,1282,879,642,935,707
51,1282,87,333,257,475
58,1283,363,99,403,152
53,1283,387,138,425,215
46,1283,568,146,595,198
56,1283,879,640,933,706
51,1283,94,343,262,481
58,1284,363,99,403,152
53,1284,387,139,425,215
46,1284,570,146,596,196
56,1284,879,639,933,705
51,1284,96,344,266,481
58,1285,363,99,402,152
53,1285,387,140,426,216
46,1285,571,147,598,196
56,1285,879,637,933,703
51,1285,97,345,270,482
58,1286,363,99,402,153
53,1286,387,140,426,216
46,1286,571,147,600,197
56,1286,879,635,933,700
51,1286,99,346,274,483
58,1287,363,99,402,153
53,1287,387,140,426,217
46,1287,572,148,602,200
56,1287,878,634,933,697
51,1287,101,347,278,486
58,1288,363,99,402,153
53,1288,388,141,426,217
46,1288,580,149,607,198
56,1288,879,634,934,694
51,1288,117,352,283,487
58,1289,363,99,402,152
53,1289,388,142,427,218
46,1289,580,149,608,198
62,1289,434,215,456,281
63,1289,89,527,131,607
56,1289,880,634,934,692
51,1289,117,357,288,485
58,1290,363,99,402,152
53,1290,388,142,427,218
46,1290,581,149,609,198
62,1290,433,212,458,282
63,1290,88,528,130,607
56,1290,882,633,935,690
51,1290,121,360,291,485
58,1291,363,100,403,152
53,1291,388,142,428,218
46,1291,581,149,610,199
62,1291,433,210,459,278
56,1291,884,631,934,690
51,1291,125,363,295,487
58,1292,362,100,402,152
53,1292,389,143,429,217
46,1292,582,148,612,199
62,1292,433,209,461,274
56,1292,884,630,936,690
51,1292,130,365,300,490
58,1293,362,99,402,151
53,1293,390,143,429,216
46,1293,582,148,613,200
62,1293,434,209,464,269
56,1293,883,630,937,691
51,1293,135,367,305,494
58,1294,362,99,402,151
53,1294,390,144,429,214
46,1294,583,147,615,200
62,1294,436,208,466,265
56,1294,923,634,969,691
51,1294,140,370,309,497
53,1295,389,144,428,213
46,1295,584,147,617,201
62,1295,438,207,467,261
56,1295,924,634,969,691
51,1295,144,373,313,500
53,1296,389,144,428,212
46,1296,587,147,619,201
62,1296,441,205,469,257
51,1296,147,375,317,502
53,1297,389,144,428,212
46,1297,588,147,621,200
62,1297,444,203,470,254
64,1297,924,632,968,691
51,1297,151,378,321,505
53,1298,389,144,428,212
46,1298,590,148,622,199
62,1298,446,200,471,253
65,1298,884,620,938,679
64,1298,924,630,968,692
51,1298,154,380,325,508
53,1299,389,145,427,212
46,1299,591,149,623,200
62,1299,448,199,472,252
64,1299,923,629,969,692
51,1299,163,385,332,511
53,1300,389,145,427,211
46,1300,592,150,623,200
62,1300,449,199,474,251
64,1300,923,629,969,691
51,1300,164,387,335,513
53,1301,388,145,427,211
46,1301,593,150,623,201
62,1301,451,197,474,248
66,1301,884,614,941,678
56,1301,926,611,974,674
51,1301,165,387,340,515
53,1302,388,144,427,211
46,1302,595,149,624,200
62,1302,452,195,475,245
66,1302,886,613,938,677
56,1302,926,610,974,672
51,1302,168,388,345,518
53,1303,387,143,427,212
46,1303,596,150,626,200
62,1303,452,193,476,244
66,1303,887,612,937,675
56,1303,926,609,975,669
51,1303,181,399,351,522
53,1304,387,142,428,212
46,1304,597,152,626,201
66,1304,888,610,936,672
56,1304,927,608,975,666
51,1304,185,399,357,524
53,1305,387,141,428,212
46,1305,599,154,627,203
66,1305,890,607,936,669
56,1305,928,608,974,663
51,1305,191,400,362,525
53,1306,387,141,429,212
46,1306,600,156,629,204
66,1306,890,606,936,666
56,1306,928,608,973,660
51,1306,195,400,367,527
53,1307,387,140,429,212
62,1307,439,168,472,233
46,1307,602,157,630,205
66,1307,891,604,937,665
56,1307,929,607,972,659
51,1307,199,401,372,529
53,1308,387,139,429,212
62,1308,440,166,471,231
46,1308,604,158,632,207
66,1308,892,602,938,665
56,1308,929,605,972,658
51,1308,200,400,376,533
53,1309,387,139,429,212
62,1309,440,165,472,229
46,1309,605,157,633,208
66,1309,893,600,938,666
56,1309,931,603,972,659
51,1309,201,402,380,536
53,1310,387,139,429,211
62,1310,441,163,472,228
46,1310,606,157,634,209
66,1310,894,597,938,667
56,1310,931,601,972,658
51,1310,213,406,386,536
53,1311,387,139,428,210
62,1311,441,161,473,226
46,1311,606,157,635,210
66,1311,894,594,938,667
56,1311,931,599,972,658
51,1311,217,408,391,539
53,1312,386,139,427,210
62,1312,442,159,473,222
46,1312,608,157,636,210
66,1312,894,592,937,669
56,1312,931,596,972,657
51,1312,222,411,399,542
53,1313,386,139,427,210
62,1313,442,158,473,218
46,1313,609,157,637,209
66,1313,894,590,937,669
51,1313,227,413,406,547
53,1314,386,139,427,210
62,1314,442,156,473,216
46,1314,609,158,638,209
66,1314,895,588,937,670
68,1314,808,682,847,716
51,1314,231,415,414,553
53,1315,385,139,427,209
62,1315,442,156,473,214
46,1315,608,158,638,209
66,1315,896,586,937,669
68,1315,808,680,847,716
51,1315,235,417,418,558
53,1316,385,139,427,209
62,1316,441,154,472,213
46,1316,609,159,638,208
66,1316,897,585,938,667
68,1316,810,678,847,715
51,1316,240,419,424,564
53,1317,385,139,428,209
62,1317,441,153,471,210
46,1317,610,159,638,209
69,1317,52,580,107,642
66,1317,900,585,939,663
56,1317,930,589,975,649
68,1317,811,675,848,715
51,1317,243,422,429,569
53,1318,385,139,429,209
62,1318,441,151,470,209
46,1318,612,159,639,210
69,1318,52,581,108,642
66,1318,902,585,939,660
56,1318,931,588,976,646
68,1318,813,673,847,714
51,1318,247,423,432,573
53,1319,386,139,429,209
62,1319,442,149,470,207
46,1319,612,160,639,211
69,1319,52,582,107,641
66,1319,904,585,940,657
56,1319,932,587,978,644
68,1319,814,672,848,713
51,1319,258,426,439,574
53,1320,386,139,430,209
62,1320,442,147,471,206
46,1320,613,160,640,214
69,1320,52,582,105,641
66,1320,905,586,942,654
56,1320,934,588,980,643
68,1320,814,670,849,712
51,1320,262,427,446,577
53,1321,387,139,430,209
62,1321,443,146,472,206
46,1321,614,161,641,216
69,1321,52,582,102,641
66,1321,905,588,943,651
56,1321,937,588,982,640
68,1321,814,669,851,711
51,1321,269,440,454,580
53,1322,387,139,430,209
62,1322,442,144,472,206
46,1322,615,163,642,218
66,1322,907,590,944,648
56,1322,939,588,984,639
68,1322,814,666,852,709
51,1322,277,442,462,582
53,1323,363,101,403,153
70,1323,387,139,431,209
62,1323,441,144,470,205
46,1323,616,164,644,218
66,1323,907,590,944,647
56,1323,941,587,983,638
68,1323,816,663,852,707
51,1323,283,444,470,586
53,1324,363,102,403,154
70,1324,387,139,431,210
46,1324,617,165,646,218
66,1324,907,587,944,647
56,1324,942,585,983,639
68,1324,816,658,852,707
51,1324,289,446,478,592
53,1325,363,101,404,154
70,1325,386,139,432,210
46,1325,618,166,647,217
66,1325,908,583,944,647
56,1325,944,584,983,639
68,1325,817,654,852,706
51,1325,292,448,485,599
53,1326,363,101,404,154
70,1326,386,138,432,210
46,1326,618,166,649,217
66,1326,909,581,944,646
56,1326,944,583,983,639
68,1326,816,651,853,707
51,1326,307,451,492,598
53,1327,363,101,404,154
70,1327,387,137,433,210
46,1327,618,167,650,217
56,1327,908,572,941,629
66,1327,942,575,985,624
68,1327,823,643,858,702
71,1327,877,650,906,692
51,1327,311,454,500,602
53,1328,363,101,404,154
70,1328,387,137,432,209
46,1328,618,166,651,217
56,1328,909,570,943,630
72,1328,944,581,984,641
68,1328,823,641,858,700
71,1328,876,648,907,691
51,1328,317,457,508,607
53,1329,362,101,404,154
70,1329,387,138,431,209
46,1329,626,167,658,222
56,1329,909,569,945,632
72,1329,943,578,984,643
68,1329,824,639,859,699
71,1329,875,646,908,690
51,1329,325,460,515,614
53,1330,362,101,405,154
70,1330,386,137,431,209
46,1330,627,168,658,224
56,1330,908,568,946,632
72,1330,942,577,984,644
68,1330,824,638,861,698
71,1330,876,645,908,689
51,1330,332,464,523,620
53,1331,362,101,405,154
70,1331,386,137,431,209
46,1331,627,168,659,226
56,1331,908,566,946,632
72,1331,943,576,984,645
68,1331,825,636,862,698
51,1331,339,468,529,625
53,1332,362,101,404,153
70,1332,386,137,431,208
46,1332,627,168,660,226
56,1332,908,565,946,632
72,1332,943,575,985,646
68,1332,826,634,863,696
51,1332,344,472,533,627
70,1333,386,138,431,208
46,1333,628,168,661,226
56,1333,908,564,947,632
72,1333,944,574,985,646
68,1333,827,633,864,694
51,1333,358,473,545,629
70,1334,387,139,431,207
46,1334,629,168,662,225
56,1334,909,563,947,631
72,1334,943,574,985,646
68,1334,828,632,864,693
51,1334,366,486,554,636
70,1335,387,140,430,207
46,1335,629,169,663,227
56,1335,910,563,946,630
72,1335,944,576,986,644
68,1335,830,630,865,692
51,1335,373,488,564,641
70,1336,387,141,430,207
46,1336,631,169,664,227
56,1336,910,563,947,629
73,1336,945,562,987,621
68,1336,831,628,866,692
51,1336,381,492,575,648
70,1337,388,141,430,207
46,1337,632,168,665,226
56,1337,911,562,947,628
73,1337,945,562,986,620
68,1337,826,620,867,683
71,1337,891,583,931,655
51,1337,386,496,583,654
70,1338,388,142,430,207
46,1338,633,168,666,225
56,1338,912,561,947,628
73,1338,944,560,985,618
68,1338,826,617,868,684
71,1338,890,583,930,658
51,1338,401,499,593,658
70,1339,390,142,430,207
46,1339,633,168,666,225
56,1339,912,561,947,628
73,1339,944,558,984,616
68,1339,826,614,869,684
71,1339,888,583,928,661
51,1339,406,505,601,663
70,1340,390,141,430,207
46,1340,634,170,666,226
56,1340,911,561,948,624
73,1340,943,556,985,612
68,1340,828,613,869,681
71,1340,886,585,928,660
51,1340,414,509,611,671
70,1341,390,141,431,207
46,1341,635,171,667,227
56,1341,911,560,949,619
73,1341,942,554,987,608
68,1341,828,611,869,678
71,1341,885,587,927,661
51,1341,423,512,622,678
70,1342,390,140,431,207
46,1342,635,171,668,228
56,1342,910,559,949,616
73,1342,940,553,987,604
68,1342,829,608,869,675
71,1342,884,587,926,661
51,1342,432,515,631,682
70,1343,389,139,432,207
46,1343,636,172,669,229
56,1343,911,556,949,617
73,1343,940,551,987,604
68,1343,830,606,869,674
71,1343,886,585,926,662
51,1343,451,516,643,684
70,1344,389,138,431,207
46,1344,638,173,670,229
56,1344,910,554,949,620
73,1344,940,549,985,604
68,1344,833,603,871,672
71,1344,887,581,927,662
51,1344,457,531,652,691
70,1345,389,138,431,207
46,1345,640,174,671,230
56,1345,909,553,950,622
73,1345,940,547,984,605
68,1345,834,603,873,669
71,1345,887,579,928,660
51,1345,465,534,664,696
70,1346,389,137,431,208
46,1346,642,175,673,230
56,1346,907,552,950,625
73,1346,940,546,983,606
68,1346,837,601,875,664
71,1346,886,577,929,658
51,1346,473,539,675,701
70,1347,389,136,432,208
46,1347,643,177,674,230
56,1347,906,551,949,626
73,1347,940,544,982,606
68,1347,838,599,876,659
71,1347,888,576,931,656
51,1347,480,545,685,707
70,1348,361,101,404,155
74,1348,388,135,432,209
46,1348,645,177,675,231
56,1348,906,550,948,626
73,1348,940,543,981,606
68,1348,839,597,876,657
71,1348,889,577,932,654
51,1348,496,553,697,712
70,1349,361,101,405,155
74,1349,385,92,439,170
75,1349,0,149,10,222
46,1349,647,186,687,245
56,1349,907,548,947,625
68,1349,838,596,876,657
71,1349,891,577,933,653
51,1349,502,558,706,716
70,1350,361,102,404,156
74,1350,385,93,438,171
75,1350,0,149,16,224
46,1350,648,187,689,245
56,1350,907,550,947,624
68,1350,838,595,877,655
51,1350,511,561,718,718
70,1351,361,102,404,155
74,1351,386,94,437,170
75,1351,0,152,25,228
76,1351,388,136,431,210
46,1351,650,187,690,245
56,1351,908,549,948,624
68,1351,837,593,876,653
51,1351,522,562,729,719
70,1352,362,103,405,155
74,1352,387,95,436,168
75,1352,0,151,32,229
76,1352,389,136,430,210
46,1352,653,187,690,245
56,1352,909,549,949,624
73,1352,929,538,967,601
68,1352,838,589,876,651
71,1352,898,581,935,650
51,1352,529,565,738,719
70,1353,362,103,405,155
74,1353,387,96,434,168
75,1353,0,151,41,234
76,1353,389,137,430,210
46,1353,655,187,691,245
56,1353,910,549,950,623
73,1353,927,536,966,600
68,1353,838,585,876,651
71,1353,900,581,937,649
51,1353,549,571,753,719
70,1354,362,104,404,154
74,1354,386,97,433,167
75,1354,0,150,50,238
76,1354,390,138,429,209
46,1354,656,188,691,245
56,1354,909,551,951,621
73,1354,927,536,966,598
68,1354,840,583,878,649
71,1354,899,582,939,647
51,1354,559,577,764,719
70,1355,362,104,404,153
74,1355,386,98,432,165
75,1355,0,153,59,243
76,1355,390,140,429,209
46,1355,656,187,692,246
56,1355,907,553,951,619
73,1355,927,536,968,595
68,1355,842,583,881,647
71,1355,896,584,940,645
51,1355,568,598,775,719
70,1356,362,104,404,153
74,1356,384,98,431,165
75,1356,0,155,66,247
76,1356,390,140,428,209
46,1356,657,187,693,247
56,1356,906,554,952,619
73,1356,927,535,967,594
68,1356,845,583,884,643
71,1356,894,585,939,644
51,1356,576,601,783,719
70,1357,362,103,404,153
74,1357,382,98,430,167
75,1357,0,156,75,251
76,1357,390,140,428,209
46,1357,657,187,695,247
56,1357,904,555,951,621
73,1357,926,534,965,594
68,1357,847,581,885,642
71,1357,893,585,938,644
51,1357,594,610,799,719
70,1358,362,102,403,154
74,1358,381,97,428,169
75,1358,0,155,84,256
76,1358,390,139,427,209
46,1358,656,188,696,247
68,1358,844,577,882,629
56,1358,904,556,950,623
73,1358,927,533,964,594
71,1358,895,584,937,643
51,1358,602,615,802,719
70,1359,361,102,402,153
74,1359,379,97,428,170
76,1359,390,139,427,209
75,1359,0,168,96,267
46,1359,656,188,698,246
68,1359,845,576,881,629
56,1359,904,558,948,625
73,1359,928,531,963,594
71,1359,896,583,937,643
51,1359,611,618,805,719
70,1360,361,101,402,154
74,1360,379,97,427,170
76,1360,389,139,427,209
75,1360,0,169,107,273
46,1360,658,189,698,245
68,1360,846,575,882,629
56,1360,903,557,949,625
73,1360,927,529,963,597
71,1360,897,583,937,643
51,1360,619,622,810,719
70,1361,361,102,402,154
74,1361,378,96,426,169
76,1361,389,139,427,210
75,1361,0,171,112,276
46,1361,659,190,698,244
68,1361,848,573,884,629
56,1361,902,556,948,626
73,1361,926,528,963,599
71,1361,897,582,937,643
51,1361,625,630,818,719
70,1362,361,102,403,154
74,1362,377,96,425,169
76,1362,388,139,427,210
75,1362,3,176,117,280
46,1362,659,191,698,244
68,1362,849,572,885,629
56,1362,901,556,949,626
73,1362,925,527,966,600
71,1362,898,582,939,643
70,1363,361,102,402,154
74,1363,378,98,423,168
76,1363,389,140,427,210
46,1363,660,191,699,244
68,1363,851,571,887,629
56,1363,901,555,949,624
73,1363,924,526,967,601
71,1363,899,583,940,642
75,1363,3,173,125,287
70,1364,361,101,402,153
74,1364,378,99,421,167
76,1364,389,140,426,210
46,1364,662,192,700,243
68,1364,852,569,888,629
56,1364,901,554,950,623
73,1364,923,525,969,601
71,1364,900,583,941,641
75,1364,3,181,133,292
70,1365,362,101,401,153
76,1365,389,141,426,210
46,1365,663,193,701,243
68,1365,852,567,889,630
56,1365,900,552,952,622
73,1365,922,524,970,602
75,1365,3,187,141,296
70,1366,362,101,401,153
76,1366,379,99,420,165
74,1366,389,141,426,210
46,1366,664,194,703,244
73,1366,936,524,981,573
68,1366,852,566,890,630
56,1366,900,552,952,620
71,1366,922,525,971,602
75,1366,5,189,149,301
70,1367,362,101,401,152
76,1367,379,98,419,164
74,1367,389,141,426,210
46,1367,673,193,713,247
73,1367,938,521,983,574
68,1367,853,566,891,630
56,1367,901,549,953,619
71,1367,923,524,970,602
75,1367,9,192,158,306
70,1368,362,100,401,151
74,1368,389,141,426,210
46,1368,675,193,713,247
73,1368,940,520,984,574
68,1368,854,566,893,628
56,1368,901,549,952,618
71,1368,924,523,969,602
75,1368,14,196,166,312
74,1369,389,142,426,210
46,1369,676,194,713,247
73,1369,940,518,983,575
68,1369,855,565,894,627
56,1369,901,546,952,616
71,1369,924,522,968,602
75,1369,29,198,176,317
74,1370,389,143,426,210
46,1370,677,194,714,248
73,1370,939,516,983,574
68,1370,856,563,895,626
56,1370,900,545,952,616
71,1370,924,521,968,602
75,1370,32,203,183,326
74,1371,389,143,426,210
46,1371,678,195,716,247
73,1371,939,515,982,573
68,1371,857,559,895,623
56,1371,900,541,952,614
71,1371,923,520,966,601
75,1371,39,205,191,332
74,1372,390,144,426,210
46,1372,679,196,718,245
73,1372,940,513,982,573
68,1372,858,556,896,617
56,1372,901,541,951,612
75,1372,49,210,200,337
74,1373,390,144,426,209
46,1373,681,195,720,244
73,1373,939,510,982,572
68,1373,858,554,896,609
56,1373,903,543,949,609
75,1373,57,214,209,340
74,1374,390,145,426,209
46,1374,683,195,722,246
73,1374,938,507,982,571
68,1374,859,551,896,605
56,1374,904,544,946,608
75,1374,62,219,218,345
74,1375,390,145,426,209
46,1375,684,196,724,250
73,1375,937,505,983,568
68,1375,858,548,897,601
56,1375,904,545,945,608
75,1375,73,223,229,349
74,1376,390,145,426,209
46,1376,686,196,725,252
73,1376,936,502,983,565
68,1376,860,545,897,599
56,1376,904,545,943,607
75,1376,79,230,234,353
74,1377,389,144,426,209
46,1377,686,197,725,251
73,1377,935,500,984,563
68,1377,860,543,898,596
56,1377,903,545,943,607
75,1377,87,235,242,358
74,1378,389,145,426,209
46,1378,687,198,725,250
73,1378,935,498,984,562
68,1378,861,542,898,596
56,1378,903,544,943,607
75,1378,97,239,251,363
74,1379,389,145,426,209
46,1379,687,199,726,249
73,1379,935,496,984,563
68,1379,860,540,899,597
56,1379,900,541,943,606
75,1379,105,241,262,368
74,1380,389,145,426,209
46,1380,688,200,728,249
73,1380,934,495,985,564
68,1380,861,539,899,598
56,1380,897,537,943,605
75,1380,115,250,268,379
74,1381,389,144,426,210
46,1381,690,201,729,249
73,1381,933,493,985,565
68,1381,861,537,899,598
75,1381,125,253,283,379
74,1382,388,143,426,210
46,1382,692,201,731,249
73,1382,931,491,985,566
68,1382,862,538,900,596
75,1382,132,257,290,384
74,1383,388,142,427,210
46,1383,694,201,733,250
73,1383,932,489,985,566
68,1383,862,537,901,594
75,1383,141,260,300,387
74,1384,388,142,427,210
46,1384,696,201,734,251
73,1384,932,487,985,565
68,1384,863,536,901,592
75,1384,149,265,311,392
74,1385,388,143,427,210
46,1385,698,201,735,251
