632, 13, 1013, 125
633, 13, 1243, 125
634, 13, 1013, 244
635, 13, 1243, 244
636, 13, 205, 590
637, 13, 478, 590
638, 13, 205, 890
639, 13, 478, 890
640, 13, 545, 388
641, 13, 854, 388
642, 13, 545, 615
643, 13, 854, 615
644, 13, 1829, 163
645, 13, 1919, 163
646, 13, 1829, 276
647, 13, 1919, 276
648, 13, 1829, 611
649, 13, 1912, 611
650, 13, 1829, 819
651, 13, 1912, 819
652, 13, 1803, 863
653, 13, 1902, 863
654, 13, 1803, 1048
655, 13, 1902, 1048
656, 13, 1440, 26
657, 13, 1471, 26
658, 13, 1440, 83
659, 13, 1471, 83
660, 13, 1596, 590
661, 13, 1919, 590
662, 13, 1596, 1018
663, 13, 1919, 1018
664, 14, 1333, 84
665, 14, 1362, 84
666, 14, 1333, 146
667, 14, 1362, 146
668, 14, 249, 186
669, 14, 324, 186
670, 14, 249, 236
671, 14, 324, 236
672, 14, 1735, 7
673, 14, 1851, 7
674, 14, 1735, 96
675, 14, 1851, 96
676, 14, 403, 27
677, 14, 594, 27
678, 14, 403, 181
679, 14, 594, 181
680, 14, 332, 149
681, 14, 443, 149
682, 14, 332, 225
683, 14, 443, 225
684, 14, 1026, 126
685, 14, 1256, 126
686, 14, 1026, 246
687, 14, 1256, 246
688, 14, 205, 589
689, 14, 481, 589
690, 14, 205, 889
691, 14, 481, 889
692, 14, 553, 381
693, 14, 872, 381
694, 14, 553, 611
695, 14, 872, 611
696, 14, 1829, 163
697, 14, 1919, 163
698, 14, 1829, 276
699, 14, 1919, 276
700, 14, 1829, 610
701, 14, 1912, 610
702, 14, 1829, 818
703, 14, 1912, 818
704, 14, 1802, 862
705, 14, 1901, 862
706, 14, 1802, 1047
707, 14, 1901, 1047
708, 14, 1440, 25
709, 14, 1471, 25
710, 14, 1440, 82
711, 14, 1471, 82
712, 14, 1595, 590
713, 14, 1918, 590
714, 14, 1595, 1018
715, 14, 1918, 1018
716, 15, 1335, 82
717, 15, 1362, 82
718, 15, 1335, 143
719, 15, 1362, 143
720, 15, 249, 186
721, 15, 324, 186
722, 15, 249, 236
723, 15, 324, 236
724, 15, 327, 156
725, 15, 441, 156
726, 15, 327, 220
727, 15, 441, 220
728, 15, 1735, 7
729, 15, 1851, 7
730, 15, 1735, 96
731, 15, 1851, 96
732, 15, 403, 27
733, 15, 595, 27
734, 15, 403, 181
735, 15, 595, 181
736, 15, 1038, 127
737, 15, 1272, 127
738, 15, 1038, 249
739, 15, 1272, 249
740, 15, 205, 588
741, 15, 480, 588
742, 15, 205, 888
743, 15, 480, 888
744, 15, 559, 377
745, 15, 886, 377
746, 15, 559, 608
747, 15, 886, 608
748, 15, 1829, 163
749, 15, 1919, 163
750, 15, 1829, 276
751, 15, 1919, 276
752, 15, 1439, 24
753, 15, 1470, 24
754, 15, 1439, 81
755, 15, 1470, 81
756, 15, 1594, 590
757, 15, 1917, 590
758, 15, 1594, 1018
759, 15, 1917, 1018
760, 16, 1336, 78
761, 16, 1362, 78
762, 16, 1336, 140
763, 16, 1362, 140
764, 16, 250, 186
765, 16, 323, 186
766, 16, 250, 236
767, 16, 323, 236
768, 16, 328, 156
769, 16, 440, 156
770, 16, 328, 220
771, 16, 440, 220
772, 16, 1734, 7
773, 16, 1851, 7
774, 16, 1734, 96
775, 16, 1851, 96
776, 16, 403, 27
777, 16, 594, 27
778, 16, 403, 181
779, 16, 594, 181
780, 16, 1043, 126
781, 16, 1287, 126
782, 16, 1043, 252
783, 16, 1287, 252
784, 16, 1829, 162
785, 16, 1918, 162
786, 16, 1829, 277
787, 16, 1918, 277
788, 16, 1600, 1007
789, 16, 1761, 1007
790, 16, 1600, 1079
791, 16, 1761, 1079
792, 16, 207, 587
793, 16, 479, 587
794, 16, 207, 889
795, 16, 479, 889
796, 16, 550, 373
797, 16, 902, 373
798, 16, 550, 604
799, 16, 902, 604
800, 16, 1438, 23
801, 16, 1469, 23
802, 16, 1438, 80
803, 16, 1469, 80
804, 16, 1593, 590
805, 16, 1916, 590
806, 16, 1593, 1018
807, 16, 1916, 1018
808, 17, 1337, 74
809, 17, 1363, 74
810, 17, 1337, 139
811, 17, 1363, 139
812, 17, 250, 186
813, 17, 323, 186
814, 17, 250, 236
815, 17, 323, 236
816, 17, 1734, 6
817, 17, 1851, 6
818, 17, 1734, 96
819, 17, 1851, 96
820, 17, 404, 27
821, 17, 593, 27
822, 17, 404, 181
823, 17, 593, 181
824, 17, 332, 149
825, 17, 443, 149
826, 17, 332, 226
827, 17, 443, 226
828, 17, 1047, 125
829, 17, 1298, 125
830, 17, 1047, 254
831, 17, 1298, 254
832, 17, 1830, 162
833, 17, 1918, 162
834, 17, 1830, 277
835, 17, 1918, 277
836, 17, 1592, 1011
837, 17, 1757, 1011
838, 17, 1592, 1079
839, 17, 1757, 1079
840, 17, 208, 587
841, 17, 478, 587
842, 17, 208, 890
843, 17, 478, 890
844, 17, 598, 372
845, 17, 920, 372
846, 17, 598, 599
847, 17, 920, 599
848, 17, 1437, 22
849, 17, 1468, 22
850, 17, 1437, 79
851, 17, 1468, 79
852, 17, 1592, 590
853, 17, 1915, 590
854, 17, 1592, 1018
855, 17, 1915, 1018
856, 18, 1338, 71
857, 18, 1364, 71
858, 18, 1338, 138
859, 18, 1364, 138
860, 18, 251, 186
861, 18, 322, 186
862, 18, 251, 235
863, 18, 322, 235
864, 18, 1734, 6
865, 18, 1851, 6
866, 18, 1734, 95
867, 18, 1851, 95
868, 18, 404, 27
869, 18, 592, 27
870, 18, 404, 181
871, 18, 592, 181
872, 18, 332, 149
873, 18, 443, 149
874, 18, 332, 226
875, 18, 443, 226
876, 18, 1060, 128
877, 18, 1319, 128
878, 18, 1060, 265
879, 18, 1319, 265
880, 18, 1589, 1012
881, 18, 1749, 1012
882, 18, 1589, 1079
883, 18, 1749, 1079
884, 18, 208, 585
885, 18, 478, 585
886, 18, 208, 891
887, 18, 478, 891
888, 18, 610, 367
889, 18, 933, 367
890, 18, 610, 594
891, 18, 933, 594
892, 18, 1591, 590
893, 18, 1914, 590
894, 18, 1591, 1018
895, 18, 1914, 1018
896, 18, 1829, 162
897, 18, 1917, 162
898, 18, 1829, 277
899, 18, 1917, 277
900, 19, 1339, 70
901, 19, 1365, 70
902, 19, 1339, 137
903, 19, 1365, 137
904, 19, 251, 188
905, 19, 321, 188
906, 19, 251, 236
907, 19, 321, 236
908, 19, 1734, 6
909, 19, 1851, 6
910, 19, 1734, 95
911, 19, 1851, 95
912, 19, 404, 26
913, 19, 592, 26
914, 19, 404, 181
915, 19, 592, 181
916, 19, 332, 148
917, 19, 442, 148
918, 19, 332, 226
919, 19, 442, 226
920, 19, 1064, 130
921, 19, 1333, 130
922, 19, 1064, 267
923, 19, 1333, 267
924, 19, 1589, 1012
925, 19, 1744, 1012
926, 19, 1589, 1079
927, 19, 1744, 1079
928, 19, 205, 593
929, 19, 491, 593
930, 19, 205, 968
931, 19, 491, 968
932, 19, 618, 363
933, 19, 950, 363
934, 19, 618, 590
935, 19, 950, 590
936, 19, 1829, 162
937, 19, 1917, 162
938, 19, 1829, 277
939, 19, 1917, 277
940, 19, 1590, 590
941, 19, 1913, 590
942, 19, 1590, 1018
943, 19, 1913, 1018
944, 20, 1347, 61
945, 20, 1371, 61
946, 20, 1347, 115
947, 20, 1371, 115
948, 20, 250, 188
949, 20, 321, 188
950, 20, 250, 237
951, 20, 321, 237
952, 20, 1735, 6
953, 20, 1851, 6
954, 20, 1735, 95
955, 20, 1851, 95
956, 20, 404, 25
957, 20, 593, 25
958, 20, 404, 181
959, 20, 593, 181
960, 20, 331, 148
961, 20, 442, 148
962, 20, 331, 226
963, 20, 442, 226
964, 20, 1080, 135
965, 20, 1345, 135
966, 20, 1080, 268
967, 20, 1345, 268
968, 20, 1588, 1008
969, 20, 1740, 1008
970, 20, 1588, 1079
971, 20, 1740, 1079
972, 20, 208, 582
973, 20, 479, 582
974, 20, 208, 893
975, 20, 479, 893
976, 20, 618, 360
977, 20, 971, 360
978, 20, 618, 586
979, 20, 971, 586
980, 20, 1828, 162
981, 20, 1916, 162
982, 20, 1828, 277
983, 20, 1916, 277
984, 20, 1589, 589
985, 20, 1912, 589
986, 20, 1589, 1017
987, 20, 1912, 1017
988, 21, 1347, 60
989, 21, 1373, 60
990, 21, 1347, 117
991, 21, 1373, 117
992, 21, 250, 189
993, 21, 322, 189
994, 21, 250, 239
995, 21, 322, 239
996, 21, 275, 172
997, 21, 340, 172
998, 21, 275, 214
999, 21, 340, 214
1000, 21, 1735, 7
1001, 21, 1850, 7
1002, 21, 1735, 96
1003, 21, 1850, 96
1004, 21, 404, 25
1005, 21, 593, 25
1006, 21, 404, 181
1007, 21, 593, 181
1008, 21, 1097, 140
1009, 21, 1358, 140
1010, 21, 1097, 269
1011, 21, 1358, 269
1012, 21, 1829, 619
1013, 21, 1912, 619
1014, 21, 1829, 827
1015, 21, 1912, 827
1016, 21, 1577, 1002
1017, 21, 1738, 1002
1018, 21, 1577, 1078
1019, 21, 1738, 1078
1020, 21, 208, 583
1021, 21, 479, 583
1022, 21, 208, 894
1023, 21, 479, 894
1024, 21, 647, 362
1025, 21, 1005, 362
1026, 21, 647, 585
1027, 21, 1005, 585
1028, 21, 1827, 162
1029, 21, 1915, 162
1030, 21, 1827, 277
1031, 21, 1915, 277
1032, 21, 1588, 589
1033, 21, 1911, 589
1034, 21, 1588, 1017
1035, 21, 1911, 1017
1036, 22, 1348, 58
1037, 22, 1374, 58
1038, 22, 1348, 120
1039, 22, 1374, 120
1040, 22, 250, 191
1041, 22, 321, 191
1042, 22, 250, 240
1043, 22, 321, 240
1044, 22, 274, 172
1045, 22, 340, 172
1046, 22, 274, 215
1047, 22, 340, 215
1048, 22, 1735, 7
1049, 22, 1851, 7
1050, 22, 1735, 96
1051, 22, 1851, 96
1052, 22, 403, 25
1053, 22, 593, 25
1054, 22, 403, 181
1055, 22, 593, 181
1056, 22, 1109, 144
1057, 22, 1363, 144
1058, 22, 1109, 269
1059, 22, 1363, 269
1060, 22, 1829, 621
1061, 22, 1912, 621
1062, 22, 1829, 828
1063, 22, 1912, 828
1064, 22, 1560, 992
1065, 22, 1736, 992
1066, 22, 1560, 1074
1067, 22, 1736, 1074
1068, 22, 207, 584
1069, 22, 480, 584
1070, 22, 207, 894
1071, 22, 480, 894
1072, 22, 664, 362
1073, 22, 1003, 362
1074, 22, 664, 579
1075, 22, 1003, 579
1076, 22, 1826, 162
1077, 22, 1914, 162
1078, 22, 1826, 277
1079, 22, 1914, 277
1080, 22, 1587, 588
1081, 22, 1910, 588
1082, 22, 1587, 1016
1083, 22, 1910, 1016
1084, 23, 1348, 57
1085, 23, 1375, 57
1086, 23, 1348, 122
1087, 23, 1375, 122
1088, 23, 249, 192
1089, 23, 321, 192
1090, 23, 249, 241
1091, 23, 321, 241
1092, 23, 274, 172
1093, 23, 340, 172
1094, 23, 274, 216
1095, 23, 340, 216
1096, 23, 1735, 8
1097, 23, 1851, 8
1098, 23, 1735, 97
1099, 23, 1851, 97
1100, 23, 403, 25
1101, 23, 593, 25
1102, 23, 403, 180
1103, 23, 593, 180
1104, 23, 1125, 150
1105, 23, 1358, 150
1106, 23, 1125, 265
1107, 23, 1358, 265
1108, 23, 1829, 621
1109, 23, 1913, 621
1110, 23, 1829, 829
1111, 23, 1913, 829
1112, 23, 1523, 985
1113, 23, 1695, 985
1114, 23, 1523, 1068
1115, 23, 1695, 1068
1116, 23, 207, 583
1117, 23, 480, 583
1118, 23, 207, 895
1119, 23, 480, 895
1120, 23, 678, 354
1121, 23, 1011, 354
1122, 23, 678, 558
1123, 23, 1011, 558
1124, 23, 1825, 162
1125, 23, 1913, 162
1126, 23, 1825, 277
1127, 23, 1913, 277
1128, 23, 1586, 587
1129, 23, 1909, 587
1130, 23, 1586, 1015
1131, 23, 1909, 1015
1132, 24, 1346, 56
1133, 24, 1375, 56
1134, 24, 1346, 122
1135, 24, 1375, 122
1136, 24, 249, 193
1137, 24, 320, 193
1138, 24, 249, 242
1139, 24, 320, 242
1140, 24, 273, 172
1141, 24, 341, 172
1142, 24, 273, 216
1143, 24, 341, 216
1144, 24, 1735, 8
1145, 24, 1850, 8
1146, 24, 1735, 96
1147, 24, 1850, 96
1148, 24, 402, 25
1149, 24, 593, 25
1150, 24, 402, 180
1151, 24, 593, 180
1152, 24, 1142, 159
1153, 24, 1413, 159
1154, 24, 1142, 286
1155, 24, 1413, 286
1156, 24, 1829, 621
1157, 24, 1913, 621
1158, 24, 1829, 830
1159, 24, 1913, 830
1160, 24, 1512, 984
1161, 24, 1687, 984
1162, 24, 1512, 1064
1163, 24, 1687, 1064
1164, 24, 206, 583
1165, 24, 480, 583
1166, 24, 206, 895
1167, 24, 480, 895
1168, 24, 687, 351
1169, 24, 1034, 351
1170, 24, 687, 556
1171, 24, 1034, 556
1172, 24, 1824, 162
1173, 24, 1912, 162
1174, 24, 1824, 277
1175, 24, 1912, 277
1176, 25, 1347, 54
1177, 25, 1377, 54
1178, 25, 1347, 116
1179, 25, 1377, 116
1180, 25, 249, 193
1181, 25, 320, 193
1182, 25, 249, 241
1183, 25, 320, 241
1184, 25, 272, 172
